year,report_code,corp_code,corp_name,stock_code,corp_cls,auditor_raw,auditor_group,audit_contract_fee,audit_actual_fee,audit_contract_hours,audit_actual_hours,audit_opinion,revenue,revenue_account,revenue_fs_div,source_rcept_no,warnings
2023,11011,00148531,제이스코홀딩스,023440,K,정진세림 회계법인,other_or_unknown,200000000,200000000,,1338,,,,,20240718000409,
2023,11011,00664853,제이씨케미칼,137950,K,삼일회계법인,samil_pwc,276000000,276000000,2300,2133,,,,,20240314001665,
2023,11011,00223513,제이씨현시스템,033320,K,동아송강회계법인,other_or_unknown,175000000,65000000,1773,1779,,,,,20240313000559,
2023,11011,01367586,제이아이테크,417500,K,이촌회계법인,other_or_unknown,85000000,85000000,800,1059,,,,,20240321001361,
2023,11011,00447575,제이앤티씨,204270,K,삼정회계법인,samjong_kpmg,265000000,265000000,2445,2612,,,,,20240321001587,
2023,11011,00642541,제이에스링크,127120,K,삼도회계법인,other_or_unknown,170000000,170000000,1531,1531,,,,,20240320000848,
2023,11011,00120289,제이에스티나,026040,K,우리회계법인,other_or_unknown,150000000,150000000,900,906,,,,,20240321000580,
2023,11011,01309421,제이엔비,452160,K,한울회계법인,other_or_unknown,70000000,70000000,700,792,,,,,20240319000281,
2023,11011,00442154,제이엔케이글로벌,126880,K,삼덕회계법인,other_or_unknown,180000000,180000000,1600,1674,,,,,20240320001552,
2023,11011,01153293,제이엘케이,322510,K,삼정회계법인,samjong_kpmg,87000000,87000000,857,875,,,,,20240320002019,
2023,11011,00222435,제이엠아이,033050,K,예교지성회계법인,other_or_unknown,132000000,132000000,1000,1108,,,,,20240320000009,
2023,11011,00533508,제이엠티,094970,K,대성삼경회계법인,other_or_unknown,145800000,145800000,1000,1082,,,,,20240320000494,
2023,11011,00411808,제이오,418550,K,삼도회계법인,other_or_unknown,90000000,90000000,880,880,,,,,20240320000790,
2023,11011,00363510,제이케이시냅스,060230,K,삼화회계법인,other_or_unknown,150000000,150000000,,2010,,,,,20240321001995,
2023,11011,01553129,제이투케이바이오,420570,K,서현회계법인,other_or_unknown,140000000,140000000,934,1127,,,,,20240327001206,
2023,11011,00365457,제이티,089790,K,대성삼경회계법인,other_or_unknown,60000000,60000000,1146,646,,,,,20240319000828,
2023,11011,00148470,제일일렉트릭,199820,K,선진회계법인,other_or_unknown,109000000,109000000,1073,1076,,,,,20240320001835,
2023,11011,00148595,제일테크노스,038010,K,우리회계법인,other_or_unknown,175000000,175000000,,1270,,,,,20240315000838,
2023,11011,00447487,제주반도체,080220,K,대현회계법인,other_or_unknown,210000000,210000000,1838,2049,,,,,20240328001541,
2023,11011,01222867,제테마,216080,K,진일회계법인,other_or_unknown,200000000,236000000,1406,1658,,,,,20240315000851,
2023,11011,01391103,젝시믹스,337930,K,성현회계법인,other_or_unknown,168000000,168000000,1737,1843,,,,,20240321001682,
2023,11011,01051472,젠큐릭스,229000,K,태성회계법인,other_or_unknown,75000000,75000000,820,812,,,,,20240320001493,
2023,11011,00492894,젬백스,082270,K,한울회계법인,other_or_unknown,310000000,310000000,3038,2760,,,,,20240321002027,
2023,11011,00231831,조아제약,034940,K,선일회계법인,other_or_unknown,160000000,160000000,1200,1282,,,,,20240315000572,
2023,11011,00397252,조이시티,067000,K,안진회계법인,deloitte_anjin,250000000,250000000,2086,2263,,,,,20240319000003,
2023,11011,01335453,조이웍스앤코,309930,K,이촌회계법인,other_or_unknown,81000000,81000000,819,819,,,,,20240321001425,
2023,11011,00122205,졸스,018700,K,삼정회계법인,samjong_kpmg,195000000,195000000,1680,2161,,,,,20240320002044,
2023,11011,00205003,좋은사람들,033340,K,신한회계법인,other_or_unknown,293000000,293000000,2288,2310,,,,,20240318000851,
2023,11011,00252135,주성엔지니어링,036930,K,한영회계법인,ey_hanyoung,300000000,300000000,3000,2996,,,,,20240328001336,
2023,11011,00415327,중앙백신,072020,K,동현회계법인,other_or_unknown,100000000,100000000,1070,1070,,,,,20240318000413,
2023,11011,00149770,중앙에너비스,000440,K,대주 회계법인,other_or_unknown,110000000,110000000,971,960,,,,,20240329000771,
2023,11011,00347716,중앙첨단소재,051980,K,한길회계법인,other_or_unknown,190000000,190000000,1574,1870,,,,,20240321001309,
2023,11011,01026616,지구홀딩스,221800,K,서현회계법인,other_or_unknown,45000000,60000000,570,650,,,,,20240320000160,
2023,11011,01108248,지노믹트리,228760,K,삼덕회계법인,other_or_unknown,100000000,100000000,1000,989,,,,,20240320001513,
2023,11011,01276026,지놈앤컴퍼니,314130,K,대성삼경회계법인,other_or_unknown,170000000,170000000,1136,1148,,,,,20240320001778,
2023,11011,01494154,지니너스,389030,K,동아송강회계법인,other_or_unknown,,,,,,,,,20240320002012,
2023,11011,00962223,지니언스,263860,K,대주회계법인,other_or_unknown,83000000,83000000,867,867,,,,,20240313000662,
2023,11011,01318933,지니틱스,303030,K,서현회계법인,other_or_unknown,125000000,125000000,1070,1036,,,,,20240321001059,
2023,11011,01047169,지란지교시큐리티,208350,K,삼덕회계법인,other_or_unknown,136000000,136000000,1060,1213,,,,,20240321001986,
2023,11011,01693922,지슨,446840,K,선진회계법인,other_or_unknown,5000000,5000000,96,118,,,,,20240319000822,
2023,11011,01010642,지씨셀,144510,K,한영회계법인,ey_hanyoung,265000000,265000000,2800,3173,,,,,20240423000249,
2023,11011,01325429,지아이에스,306620,K,안진회계법인,deloitte_anjin,160000000,160000000,1373,1373,,,,,20240321001085,
2023,11011,01351080,지아이이노베이션,358570,K,삼일회계법인,samil_pwc,100000000,100000000,1000,1242,,,,,20240328001670,
2023,11011,01311310,지아이텍,382480,K,대주회계법인,other_or_unknown,63000000,63000000,700,672,,,,,20240307000512,
2023,11011,00958327,지앤비에스 에코,382800,K,현대회계법인,other_or_unknown,73500000,73500000,831,831,,,,,20240314000855,
2023,11011,00389110,지어소프트,051160,K,이촌회계법인,other_or_unknown,65000000,65000000,1206,1206,,,,,20240321001260,
2023,11011,00351995,지에스이,053050,K,대주회계법인,other_or_unknown,80000000,80000000,1044,1062,,,,,20240315000617,
2023,11011,01221752,지에프씨생명과학,388610,K,삼도회계법인,other_or_unknown,35000000,35000000,,364,,,,,20240315000493,
2023,11011,00626464,지엔씨에너지,119850,K,대성삼경회계법인,other_or_unknown,150000000,150000000,1456,1465,,,,,20240319000205,
2023,11011,00258102,지엔코,065060,K,삼일회계법인,samil_pwc,265000000,265000000,2200,2954,,,,,20240320001636,
2023,11011,01042359,지엘팜텍,204840,K,동현회계법인,other_or_unknown,125000000,155000000,700,1018,,,,,20240318000191,
2023,11011,00668965,지오엘리먼트,311320,K,우리회계법인,other_or_unknown,80000000,80000000,650,660,,,,,20240321001030,
2023,11011,01462605,지투파워,388050,K,성현회계법인,other_or_unknown,70000000,70000000,944,735,,,,,20240319000635,
2023,11011,00170877,진로발효,018120,K,동현회계법인,other_or_unknown,83000000,83000000,1052,924,,,,,20240320001785,
2023,11011,00552992,진매트릭스,109820,K,대주회계법인,other_or_unknown,56000000,56000000,620,627,,,,,20240320002048,
2023,11011,00491053,진바이오텍,086060,K,인덕회계법인,other_or_unknown,100000000,100000000,1000,872,,,,,20240315000679,
2023,11011,00174208,진성티이씨,036890,K,삼일회계법인,samil_pwc,370000000,370000000,3170,2928,,,,,20240320001972,
2023,11011,01437858,진시스템,363250,K,삼화회계법인,other_or_unknown,80000000,80000000,562,874,,,,,20240320002053,
2023,11011,00150536,진양제약,007370,K,삼일회계법인,samil_pwc,170000000,230000000,1100,2004,,,,,20240321001564,
2023,11011,00816933,진영,285800,K,한미회계법인,other_or_unknown,,,,,,,,,20240319000704,
2023,11011,00525679,차바이오텍,085660,K,대주회계법인,other_or_unknown,480000000,480000000,4206,3954,,,,,20240320001299,
2023,11011,00606770,참좋은여행,094850,K,삼일회계법인,samil_pwc,130000000,130000000,1280,1656,,,,,20240321001865,
2023,11011,00123523,창해에탄올,004650,K,대주회계법인,other_or_unknown,238000000,238000000,2900,2682,,,,,20240318000897,
2023,11011,00897752,천보,278280,K,우리회계법인,other_or_unknown,160000000,97000000,1781,1972,,,,,20240313001543,
2023,11011,01534577,청담글로벌,362320,K,신한회계법인,other_or_unknown,176000000,176000000,1456,1480,,,,,20240326000481,
2023,11011,00151605,청보,013720,K,한울회계법인,other_or_unknown,115000000,115000000,799,799,,,,,20240313000011,
2023,11011,00216434,체리부로,066360,K,삼정회계법인,samjong_kpmg,270000000,,2250,2507,,,,,20240320001887,
2023,11011,00299464,초록뱀미디어,047820,K,삼일회계법인,samil_pwc,399000000,399000000,3200,2974,,,,,20240320001829,
2023,11011,00579971,칩스앤미디어,094360,K,신한회계법인,other_or_unknown,60000000,60000000,766,766,,,,,20240313000433,
2023,11011,00152260,카스,016920,K,한미회계법인,other_or_unknown,298000000,295000000,2335,2170,,,,,20240320000663,
2023,11011,01263527,카이노스메드,284620,K,삼덕회계법인,other_or_unknown,92000000,92000000,,1003,,,,,20240321000508,
2023,11011,01137383,카카오게임즈,293490,K,삼정 회계법인,samjong_kpmg,680000000,680000000,6800,8441,,,,,20240327001016,
2023,11011,00260879,카페24,042000,K,진일회계법인,other_or_unknown,,,,,,,,,20240319000880,
2023,11011,00863038,캐리,313760,K,대주회계법인,other_or_unknown,120000000,120000000,900,830,,,,,20240321001989,
2023,11011,00302582,캐스텍코리아,071850,K,선진회계법인,other_or_unknown,230000000,230000000,1620,1630,,,,,20240320000479,
2023,11011,00876643,캐프,198080,K,정진세림회계법인,other_or_unknown,130000000,130000000,1545,1576,,,,,20240313001026,
2023,11011,00550082,캔버스엔,210120,K,한영회계법인,ey_hanyoung,170000000,170000000,1300,1211,,,,,20240402001745,
2023,11011,00330044,캠시스,050110,K,삼덕회계법인,other_or_unknown,150000000,150000000,1951,1951,,,,,20240321000965,
2023,11011,01497124,캡스톤파트너스,452300,K,삼일회계법인주1),samil_pwc,126000000,126000000,800,759,,,,,20240321001784,
2023,11011,01685251,컨텍,451760,K,대주회계법인,other_or_unknown,80000000,80000000,1130,1130,,,,,20240326000782,
2023,11011,01236286,컬러레이,900310,K,이촌회계법인,other_or_unknown,1000000000,1000000000,2217,2217,,,,,20240419000726,
2023,11011,00476498,컴투스,078340,K,삼일회계법인,samil_pwc,390000000,309000000,4100,5138,,,,,20240322000010,
2023,11011,00535746,컴투스홀딩스,063080,K,삼일회계법인,samil_pwc,298000000,298000000,,2513,,,,,20240322000009,
2023,11011,00598198,컴퍼니케이,307930,K,대주회계법인,other_or_unknown,65000000,65000000,820,831,,,,,20240315000662,
2023,11011,00479705,케스피온,079190,K,서현회계법인,other_or_unknown,300000000,300000000,2000,2027,,,,,20240315000709,
2023,11011,01187148,케어랩스,263700,K,한울회계법인,other_or_unknown,260000000,260000000,2500,2304,,,,,20240315000511,
2023,11011,00549891,케어젠,214370,K,동현회계법인,other_or_unknown,115000000,69000000,1250,1270,,,,,20240311000407,
2023,11011,00370918,케이디켐,221980,K,우리회계법인,other_or_unknown,84000000,54000000,1000,1265,,,,,20240321001272,
2023,11011,00255105,케이바이오랩스,038530,K,삼정회계법인,samjong_kpmg,201000000,130000000,1500,1530,,,,,20240320001632,
2023,11011,01003040,케이사인,192250,K,신한회계법인,other_or_unknown,65000000,65000000,1388,1241,,,,,20240318000424,
2023,11011,00441650,케이씨에스,115500,K,삼일회계법인,samil_pwc,115000000,115000000,910,878,,,,,20240318000901,
2023,11011,00441447,케이씨티,089150,K,삼일회계법인,samil_pwc,90000000,90000000,792,792,,,,,20240318000669,
2023,11011,00101752,케이씨피드,025880,K,신한회계법인,other_or_unknown,150000000,150000000,1500,1350,,,,,20240311000921,
2023,11011,00603348,케이아이엔엑스,093320,K,삼덕회계법인,other_or_unknown,190000000,190000000,1600,1982,,,,,20240320000515,
2023,11011,00328191,케이에스피,073010,K,태성회계법인,other_or_unknown,95000000,75000000,1145,1149,,,,,20240314000618,
2023,11011,00606664,케이엔더블유,105330,K,이촌회계법인,other_or_unknown,100000000,100000000,1005,1027,,,,,20240313001775,
2023,11011,00304076,케이엔솔,053080,K,삼정회계법인,samjong_kpmg,260000000,260000000,2354,2354,,,,,20240322000899,
2023,11011,00672603,케이엔알시스템,199430,K,삼일회계법인,samil_pwc,80000000,80000000,760,778,,,,,20240321001929,
2023,11011,01402995,케이엔에스,432470,K,대주회계법인,other_or_unknown,220000000,220000000,1594,1594,,,,,20240321000009,
2023,11011,00769158,케이엔제이,272110,K,이촌회계법인,other_or_unknown,100000000,100000000,1248,1413,,,,,20240322000868,
2023,11011,00246620,케이엘넷,039420,K,우리회계법인,other_or_unknown,90000000,90000000,750,700,,,,,20240321001652,
2023,11011,00242934,케이엠,083550,K,삼정회계법인,samjong_kpmg,28000000,28000000,2450,2470,,,,,20240321001605,
2023,11011,00226352,케이엠더블유,032500,K,태성회계법인,other_or_unknown,210000000,210000000,2092,2151,,,,,20240321000169,
2023,11011,01095704,케이엠제약,225430,K,한울회계법인,other_or_unknown,90000000,90000000,900,908,,,,,20240320000846,
2023,11011,00668600,케이옥션,102370,K,삼덕회계법인,other_or_unknown,170000000,170000000,1708,1697,,,,,20240320001318,
2023,11011,00426828,케이웨더,068100,K,대주회계법인,other_or_unknown,75000000,75000000,678,678,,,,,20240321001441,
2023,11011,00542898,케이이엠텍,106080,K,태성회계법인,other_or_unknown,160000000,141000000,1096,2152,,,,,20240327001182,
2023,11011,00260958,케이티알파,036030,K,한영회계법인,ey_hanyoung,440000000,440000000,3438,3555,,,,,20240328000297,document.xml returned an invalid archive
2023,11011,00152437,케이프,064820,K,삼일회계법인,samil_pwc,150000000,150000000,1500,1967,,,,,20240401003406,
2023,11011,00157636,케이피에프,024880,K,한영회계법인,ey_hanyoung,200000000,200000000,2700,2488,,,,,20240319000673,
2023,11011,00206686,케이피엠테크,042040,K,삼덕회계법인,other_or_unknown,340000000,340000000,2000,1638,,,,,20240321001199,
2023,11011,00357607,케이피티유,054410,K,한울회계법인,other_or_unknown,130000000,130000000,,872,,,,,20240321002040,
2023,11011,01101254,케이피항공산업,288180,K,이산회계법인,other_or_unknown,30000000,30000000,416,416,,,,,20240329000698,
2023,11011,01158553,켄코아에어로스페이스,274090,K,삼정회계법인,samjong_kpmg,,,,,,,,,20240321001939,
2023,11011,00371485,켐트로닉스,089010,K,대성삼경회계법인,other_or_unknown,170000000,170000000,1783,1783,,,,,20240318000920,
2023,11011,01089350,켐트로스,220260,K,이촌회계법인,other_or_unknown,95000000,95000000,951,951,,,,,20240320000602,
2023,11011,00349732,코나아이,052400,K,한영 회계법인,ey_hanyoung,400000000,400000000,3500,3505,,,,,20240315000240,
2023,11011,00601988,코난테크놀로지,402030,K,대주회계법인,other_or_unknown,70000000,70000000,673,702,,,,,20240321001609,
2023,11011,01573284,코닉오토메이션,391710,K,이촌회계법인,other_or_unknown,80000000,80000000,630,782,,,,,20240320000928,
2023,11011,00295857,코다코,046070,K,삼덕회계법인,other_or_unknown,320000000,220000000,2120,2054,,,,,20240321001427,
2023,11011,00329093,코데즈컴바인,047770,K,동아송강회계법인,other_or_unknown,70000000,70000000,868,795,,,,,20240313001497,
2023,11011,00308559,코디,080530,K,삼일회계법인,samil_pwc,195000000,240000000,1417,1802,,,,,20240417000157,
2023,11011,00541437,코렌텍,104540,K,삼덕회계법인,other_or_unknown,217000000,217000000,1970,2123,,,,,20240321000967,
2023,11011,00152589,코리아나,027050,K,대주회계법인,other_or_unknown,120000000,120000000,1304,1418,,,,,20240315000823,
2023,11011,00304915,코리아에셋투자증권,190650,K,삼덕회계법인,other_or_unknown,120000000,120000000,1500,1825,,,,,20230622000218,
2023,11011,00803425,코리아에프티,123410,K,삼덕회계법인,other_or_unknown,315000000,315000000,2625,2628,,,,,20240321001547,
2023,11011,00268118,코맥스,036690,K,삼정회계법인,samjong_kpmg,164000000,164000000,1300,1300,,,,,20240322000021,
2023,11011,00152783,코메론,049430,K,삼도회계법인,other_or_unknown,220000000,220000000,1907,1808,,,,,20240320001529,
2023,11011,00997812,코미코,183300,K,삼일회계법인,samil_pwc,275000000,275000000,2050,2133,,,,,20240321000669,
2023,11011,00187415,코미팜,041960,K,삼일회계법인,samil_pwc,200000000,200000000,1450,1832,,,,,20240320001855,
2023,11011,00365934,코세스,089890,K,정진세림회계법인,other_or_unknown,70000000,70000000,915,748,,,,,20240321001323,
2023,11011,01493793,코셈,360350,K,회계법인 리안,other_or_unknown,85000000,85000000,560,549,,,,,20240326000814,
2023,11011,00442455,코스나인,082660,K,삼도회계법인,other_or_unknown,270000000,273000000,1683,1683,,,,,20240321002052,
2023,11011,00305570,코스리거글로벌,043710,K,현대회계법인,other_or_unknown,148000000,148000000,1250,1250,,,,,20240321001703,
2023,11011,00656289,코스맥스엔비티,222040,K,광교회계법인,other_or_unknown,205000000,205000000,1800,1847,,,,,20240320001083,
2023,11011,00763473,코스메카코리아,241710,K,대주회계법인,other_or_unknown,128000000,128000000,1830,1853,,,,,20240321001991,
2023,11011,01476219,코스텍시스,355150,K,삼덕회계법인,other_or_unknown,68000000,68000000,625,625,,,,,20240711000312,
2023,11011,00989664,코아스템켐온,166480,K,인덕회계법인,other_or_unknown,170000000,170000000,1440,1440,,,,,20240322000027,document.xml returned an invalid archive
2023,11011,00271501,코아시아,045970,K,삼일회계법인,samil_pwc,350000000,350000000,2950,2725,,,,,20240320001859,
2023,11011,01031502,코아시아씨엠,196450,K,삼일회계법인,samil_pwc,385000000,385000000,3208,2950,,,,,20240319000727,
2023,11011,01512575,코어라인소프트,384470,K,한울회계법인,other_or_unknown,65000000,65000000,660,660,,,,,20240321001118,
